Date,Division,Subclass,Price,Weight,Weight_Price_Subclass,Weight_Price_Division,CPI Division,Daily Change (%)
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Fresh or chilled vegetables other than potatoes and other tubers,3.538888889,0.0138,0.048836667,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen fish,7.884,0.0015,0.011826,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen seafood,7.204,0.0011,0.0079244,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen vegetables other than potatoes and other tubers,3.076666667,0.0009,0.002769,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Fruit and vegetable juices,2.19625,0.0033,0.007247625,0.84167512,102.3893,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Furnishing fabrics and curtains,59.25,0.0012,0.0711,4.630170121,99.6982,
2024-09-21,RECREATION AND CULTURE,Games and hobbies,8.15,0.0007,0.005705,1.574856495,96.3333,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Garden furniture,17.495,0.0008,0.013996,4.630170121,99.6982,
2024-09-21,RECREATION AND CULTURE,Garden products,7.756666667,0.0009,0.006981,1.574856495,96.3333,
2024-09-21,CLOTHING AND FOOTWEAR,Garments for infants (0 to 2 years) and children (3 to 13 years),34.01666667,0.0116,0.394593333,2.345722,94.0437,
2024-09-21,CLOTHING AND FOOTWEAR,Garments for men,26.675,0.0185,0.4934875,2.345722,94.0437,
2024-09-21,CLOTHING AND FOOTWEAR,Garments for women,23.09583333,0.0234,0.5404425,2.345722,94.0437,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Glassware, crystal-ware, ceramic ware and chinaware",1.123333333,0.0016,0.001797333,4.630170121,99.6982,
2024-09-21,MISCELLANEOUS GOODS AND SERVICES,Hairdressing for men and children,24.5,0.0033,0.08085,0.624425307,101.517,
2024-09-21,MISCELLANEOUS GOODS AND SERVICES,Hairdressing for women,27.5,0.0083,0.22825,0.624425307,101.517,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Heaters, air conditioners",374.2,0.0025,0.9355,4.630170121,99.6982,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Household furniture,122.98,0.0088,1.082224,4.630170121,99.6982,
2024-09-21,COMMUNICATION,Internet access provision services,27.6175,0.0031,0.08561425,0.318865433,100.0,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Irons,23.95,0.0003,0.007185,4.630170121,99.6982,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,"Jams, marmalades and honey",3.78375,0.0015,0.005675625,0.84167512,102.3893,
2024-09-21,MISCELLANEOUS GOODS AND SERVICES,Jewellery,30.125,0.0013,0.0391625,0.624425307,101.517,
2024-09-21,ALCOHOLIC BEVERAGES AND TOBACCO,Lager beer,6.345,0.0026,0.016497,0.477593143,100.8303,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Lamb and goat,12.64666667,0.0039,0.049322,0.84167512,102.3893,
2024-09-21,COMMUNICATION,Letter handling services,1.05,0.0006,0.00063,0.318865433,100.0,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Lighting equipment,12.49,0.0007,0.008743,4.630170121,99.6982,
2024-09-21,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Liquid fuels,1.100037549,0.0071,0.007810267,0.265657188,99.8873,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Low fat milk,2.261666667,0.0086,0.019450333,0.84167512,102.3893,
2024-09-21,TRANSPORT,Lubricants,11.225,0.0004,0.00449,723.183621,100.7567,
2024-09-21,TRANSPORT,Maintenance and repair of personal transport equipment,9.07,0.0184,0.166888,723.183621,100.7567,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Margarine and other vegetable fats,3.14,0.0012,0.003768,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Mineral or spring waters,2.602,0.0029,0.0075458,0.84167512,102.3893,
2024-09-21,RECREATION AND CULTURE,Miscellaneous printed matter,12.45,0.0005,0.006225,1.574856495,96.3333,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Miscellaneous small tool accessories,59.9,0.0013,0.07787,4.630170121,99.6982,
2024-09-21,COMMUNICATION,Mobile telephone equipment,44.15,0.0023,0.101545,0.318865433,100.0,
2024-09-21,TRANSPORT,Motor cycles,6195.0,0.0011,6.8145,723.183621,100.7567,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Motorized major tools and equipment,55.72,0.0017,0.094724,4.630170121,99.6982,
2024-09-21,RECREATION AND CULTURE,Musical instruments,342.5,0.0003,0.10275,1.574856495,96.3333,
2024-09-21,TRANSPORT,New motor cars,28742.85714,0.0188,540.3657143,723.183621,100.7567,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Non-electric kitchen utensils and articles,17.21666667,0.0023,0.039598333,4.630170121,99.6982,
2024-09-21,MISCELLANEOUS GOODS AND SERVICES,Non-electrical appliances,2.48,0.0009,0.002232,0.624425307,101.517,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Non-motorized small tools,6.714,0.0005,0.003357,4.630170121,99.6982,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Olive oil,12.67,0.0013,0.016471,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Other bakery products,2.911764706,0.0146,0.042511765,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Other cereal products,3.3,0.0,0.0,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Other edible oils,8.1675,0.0015,0.01225125,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Other food products n.e.c.,2.05,0.0009,0.001845,0.84167512,102.3893,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Other furniture and furnishings,32.09,0.0012,0.038508,4.630170121,99.6982,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Other meat preparations,3.784,0.0019,0.0071896,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Other meats,6.35,0.0011,0.006985,0.84167512,102.3893,
2024-09-21,HEALTH,Other medical products n.e.c.,44.574,0.0005,0.022287,0.348797222,100.2887,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Other milk products,1.7,0.002,0.0034,0.84167512,102.3893,
2024-09-21,RECREATION AND CULTURE,Other non-fiction books,10.71666667,0.0004,0.004286667,1.574856495,96.3333,
2024-09-21,COMMUNICATION,Other postal services,12.51666667,0.0005,0.006258333,0.318865433,100.0,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Other preserved or processed fish and seafood-based preparations,5.655,0.0023,0.0130065,0.84167512,102.3893,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Other small electric household appliances,44.95,0.0,0.0,4.630170121,99.6982,
2024-09-21,RECREATION AND CULTURE,Other stationery and drawing materials,1.270588235,0.0008,0.001016471,1.574856495,96.3333,
2024-09-21,HEALTH,Other therapeutic appliances and equipment,111.4033333,0.0003,0.033421,0.348797222,100.2887,
2024-09-21,ALCOHOLIC BEVERAGES AND TOBACCO,Other tobacco products,31.9,0.0076,0.24244,0.477593143,100.8303,
2024-09-21,RECREATION AND CULTURE,Paper products,6.166666667,0.0008,0.004933333,1.574856495,96.3333,
2024-09-21,TRANSPORT,Passenger transport by bus and coach,4.666666667,0.0008,0.003733333,723.183621,100.7567,
2024-09-21,TRANSPORT,Passenger transport by taxi and hired car with driver,2.34,0.0007,0.001638,723.183621,100.7567,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Pasta products and couscous,1.5825,0.0024,0.003798,0.84167512,102.3893,
2024-09-21,RECREATION AND CULTURE,Personal computers,399.0,0.0028,1.1172,1.574856495,96.3333,
2024-09-21,MISCELLANEOUS GOODS AND SERVICES,Personal grooming treatments,4.65,0.0052,0.02418,0.624425307,101.517,
2024-09-21,TRANSPORT,Petrol,1.432992982,0.0607,0.086982674,723.183621,100.7567,
2024-09-21,HEALTH,Pharmaceutical products,9.565555556,0.0202,0.193224222,0.348797222,100.2887,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Pizza and quiche,3.9025,0.0011,0.00429275,0.84167512,102.3893,
2024-09-21,RECREATION AND CULTURE,Plants and flowers,8.49,0.0024,0.020376,1.574856495,96.3333,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Pork,6.3,0.0112,0.07056,0.84167512,102.3893,
2024-09-21,EDUCATION,Post-secondary non-tertiary education (ISCED 4),9000.0,0.0004,3.6,356.08388,100.3896,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Potatoes,3.366666667,0.0026,0.008753333,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Poultry,10.18,0.0098,0.099764,0.84167512,102.3893,
2024-09-21,EDUCATION,Pre-primary education (ISCED-97 level 0),6915.0,0.0045,31.1175,356.08388,100.3896,
2024-09-21,HEALTH,Pregnancy tests and mechanical contraceptive devices,26.5625,0.0004,0.010625,0.348797222,100.2887,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Preserved milk,1.595,0.0007,0.0011165,0.84167512,102.3893,
2024-09-21,EDUCATION,Primary education (ISCED-97 level 1),7215.0,0.0033,23.8095,356.08388,100.3896,
2024-09-21,RECREATION AND CULTURE,Products for pets,2.696,0.0027,0.0072792,1.574856495,96.3333,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Ready-made meals,4.845,0.0008,0.003876,0.84167512,102.3893,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Refrigerators, freezers and fridge-freezers",636.3333333,0.0016,1.018133333,4.630170121,99.6982,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Repair of household appliances,13.12333333,0.0005,0.006561667,4.630170121,99.6982,
2024-09-21,RESTAURANTS AND HOTELS,"Restaurants, cafes and dancing establishments",13.71666667,0.0623,0.854548333,1.077945,100.3149,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Rice,3.335454545,0.0013,0.004336091,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,"Salt, spices and culinary herbs",1.156666667,0.0008,0.000925333,0.84167512,102.3893,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,"Sauces, condiments",2.175,0.0019,0.0041325,0.84167512,102.3893,
2024-09-21,TRANSPORT,Second-hand motor cars,12714.28571,0.0138,175.4571429,723.183621,100.7567,
2024-09-21,EDUCATION,Secondary education,8241.666667,0.0156,128.57,356.08388,100.3896,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Soft drinks,5.174444444,0.0056,0.028976889,0.84167512,102.3893,
2024-09-21,TRANSPORT,Spare parts for personal transport equipment,15.65,0.0011,0.017215,723.183621,100.7567,
2024-09-21,ALCOHOLIC BEVERAGES AND TOBACCO,Spirits and liqueurs,11.85571429,0.0023,0.027268143,0.477593143,100.8303,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Sugar,1.47,0.0007,0.001029,0.84167512,102.3893,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Table linen and bathroom linen,47.5,0.0003,0.01425,4.630170121,99.6982,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Tea,1.82,0.0004,0.000728,0.84167512,102.3893,
2024-09-21,EDUCATION,Tertiary education,11735.2,0.0144,168.98688,356.08388,100.3896,
2024-09-21,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Toasters and grills,33.475,0.0003,0.0100425,4.630170121,99.6982,
2024-09-21,RECREATION AND CULTURE,Toys and celebration articles,4.663333333,0.0038,0.017720667,1.574856495,96.3333,
2024-09-21,MISCELLANEOUS GOODS AND SERVICES,Travel goods,70.0,0.0013,0.091,0.624425307,101.517,
2024-09-21,TRANSPORT,Tyres,54.1,0.0015,0.08115,723.183621,100.7567,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Whole milk,2.92,0.0015,0.00438,0.84167512,102.3893,
2024-09-21,ALCOHOLIC BEVERAGES AND TOBACCO,Wine from grapes,4.426666667,0.0018,0.007968,0.477593143,100.8303,
2024-09-21,COMMUNICATION,Wired telephone services,0.0445,0.0033,0.00014685,0.318865433,100.0,
2024-09-21,COMMUNICATION,Wireless telephone services,0.025,0.0276,0.00069,0.318865433,100.0,
2024-09-21,FOOD AND NON-ALCOHOLIC BEVERAGES,Yoghurt,4.318,0.0053,0.0228854,0.84167512,102.3893,
2024-09-21,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Electricity,6.339231,0.0316,0.2003197,0.265657188,99.8873,
2024-09-21,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Water supply,6.383333333,0.0072,0.04596,0.265657188,99.8873,
2024-09-21,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Sewage collection,0.931111111,0.002,0.001862222,0.265657188,99.8873,
2024-09-22,RECREATION AND CULTURE,Accessories for information processing equipment,16.8,0.0003,0.00504,1.574856495,96.3333,
2024-09-22,MISCELLANEOUS GOODS AND SERVICES,"Articles for personal hygiene and wellness, esoteric products and beauty products",4.238421053,0.0244,0.103417474,0.624425307,101.517,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Artificial sugar substitutes,5.183333333,0.0,0.0,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Baby food,7.492727273,0.0026,0.019481091,0.842610915,102.5031,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Bed linen,82.5,0.0008,0.066,4.630481848,99.7049,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Beef and veal,6.165,0.0013,0.0080145,0.842610915,102.5031,
2024-09-22,TRANSPORT,Bicycles,544.5,0.0003,0.16335,723.1836097,100.7567,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Bread,1.881666667,0.0098,0.018440333,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Breakfast cereals,4.1675,0.0031,0.01291925,0.842610915,102.5031,
2024-09-22,COMMUNICATION,Bundled telecommunication services,19.074,0.0065,0.123981,0.318865433,100.0,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Butter,4.696666667,0.001,0.004696667,0.842610915,102.5031,
2024-09-22,RECREATION AND CULTURE,Cameras,78.33333333,0.0002,0.015666667,1.574856495,96.3333,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Carpets and rugs,4.823333333,0.0004,0.001929333,4.630481848,99.7049,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Cheese and curd,4.65125,0.0123,0.057210375,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Chocolate,1.855,0.0036,0.006678,0.842610915,102.5031,
2024-09-22,ALCOHOLIC BEVERAGES AND TOBACCO,Cigarettes,5.18,0.0171,0.088578,0.477593143,100.8303,
2024-09-22,ALCOHOLIC BEVERAGES AND TOBACCO,Cigars,28.74,0.0033,0.094842,0.477593143,100.8303,
2024-09-22,RECREATION AND CULTURE,"Cinemas, theatres, concerts",8.0,0.0029,0.0232,1.574856495,96.3333,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cleaning and maintenance products,5.933636364,0.0127,0.075357182,4.630481848,99.7049,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cleaning equipment,59.98333333,0.0002,0.011996667,4.630481848,99.7049,
2024-09-22,CLOTHING AND FOOTWEAR,Cleaning of clothing,17.33333333,0.0008,0.013866667,2.345722,94.0437,
2024-09-22,MISCELLANEOUS GOODS AND SERVICES,Clocks and watches,92.31666667,0.0005,0.046158333,0.624425307,101.517,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Clothes washing machines, clothes drying machines and dish washing machines",450.0,0.002,0.9,4.630481848,99.7049,
2024-09-22,CLOTHING AND FOOTWEAR,Clothing accessories,42.6,0.0004,0.01704,2.345722,94.0437,
2024-09-22,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Coal,6.47,0.0015,0.009705,0.265655926,99.8868,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Cocoa and powdered chocolate,2.5,0.0003,0.00075,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Coffee,5.535384615,0.0044,0.024355692,0.842610915,102.5031,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Coffee machines, tea makers and similar appliances",22.4625,0.0002,0.0044925,4.630481848,99.7049,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Confectionery products,2.007,0.0025,0.0050175,0.842610915,102.5031,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Cookers,94.475,0.0012,0.11337,4.630481848,99.7049,
2024-09-22,HEALTH,Corrective eye-glasses and contact lenses,89.24,0.001,0.08924,0.348797222,100.2887,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Crisps,2.2,0.0018,0.00396,0.842610915,102.5031,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Cutlery, flatware and silverware",11.99,0.0004,0.004796,4.630481848,99.7049,
2024-09-22,TRANSPORT,Diesel,1.455572917,0.0143,0.020814693,723.1836097,100.7567,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Dried fruit and nuts,3.24,0.0038,0.012312,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried vegetables, other preserved or processed vegetables",1.068333333,0.0036,0.003846,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried, salted or smoked meat",4.435,0.006,0.02661,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,"Dried, smoked or salted fish and seafood",3.90875,0.0006,0.00234525,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Edible ices and ice cream,3.73,0.0022,0.008206,0.842610915,102.5031,
2024-09-22,RECREATION AND CULTURE,Educational text books,15.58421053,0.0017,0.026493158,1.574856495,96.3333,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Eggs,3.47,0.0023,0.007981,0.842610915,102.5031,
2024-09-22,MISCELLANEOUS GOODS AND SERVICES,Electric appliances for personal care,45.875,0.0002,0.009175,0.624425307,101.517,
2024-09-22,RECREATION AND CULTURE,Equipment for sport,9.95,0.0018,0.01791,1.574856495,96.3333,
2024-09-22,RECREATION AND CULTURE,"Equipment for the reception, recording and reproduction of sound",18.45,0.0002,0.00369,1.574856495,96.3333,
2024-09-22,RECREATION AND CULTURE,"Equipment for the reception, recording and reproduction of sound and vision",50.66666667,0.0032,0.162133333,1.574856495,96.3333,
2024-09-22,RESTAURANTS AND HOTELS,Fast food and take away food services,12.83888889,0.0174,0.223396667,1.077945,100.3149,
2024-09-22,RECREATION AND CULTURE,Fiction books,18.75,0.0014,0.02625,1.574856495,96.3333,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Flours and other cereals,1.521666667,0.002,0.003043333,0.842610915,102.5031,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Food processing appliances,96.5,0.0003,0.02895,4.630481848,99.7049,
2024-09-22,CLOTHING AND FOOTWEAR,Footwear for infants and children,37.655,0.003,0.112965,2.345722,94.0437,
2024-09-22,CLOTHING AND FOOTWEAR,Footwear for men,67.798,0.0065,0.440687,2.345722,94.0437,
2024-09-22,CLOTHING AND FOOTWEAR,Footwear for women,46.2,0.0072,0.33264,2.345722,94.0437,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Fresh or chilled fish,16.0675,0.0028,0.044989,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Fresh or chilled fruit,3.146875,0.0139,0.043741563,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Fresh or chilled vegetables other than potatoes and other tubers,3.538888889,0.0138,0.048836667,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen fish,8.024,0.0015,0.012036,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen seafood,7.204,0.0011,0.0079244,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Frozen vegetables other than potatoes and other tubers,3.076666667,0.0009,0.002769,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Fruit and vegetable juices,2.19625,0.0033,0.007247625,0.842610915,102.5031,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Furnishing fabrics and curtains,59.25,0.0012,0.0711,4.630481848,99.7049,
2024-09-22,RECREATION AND CULTURE,Games and hobbies,8.15,0.0007,0.005705,1.574856495,96.3333,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Garden furniture,17.495,0.0008,0.013996,4.630481848,99.7049,
2024-09-22,RECREATION AND CULTURE,Garden products,7.756666667,0.0009,0.006981,1.574856495,96.3333,
2024-09-22,CLOTHING AND FOOTWEAR,Garments for infants (0 to 2 years) and children (3 to 13 years),34.01666667,0.0116,0.394593333,2.345722,94.0437,
2024-09-22,CLOTHING AND FOOTWEAR,Garments for men,26.675,0.0185,0.4934875,2.345722,94.0437,
2024-09-22,CLOTHING AND FOOTWEAR,Garments for women,23.09583333,0.0234,0.5404425,2.345722,94.0437,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Glassware, crystal-ware, ceramic ware and chinaware",1.123333333,0.0016,0.001797333,4.630481848,99.7049,
2024-09-22,MISCELLANEOUS GOODS AND SERVICES,Hairdressing for men and children,24.5,0.0033,0.08085,0.624425307,101.517,
2024-09-22,MISCELLANEOUS GOODS AND SERVICES,Hairdressing for women,27.5,0.0083,0.22825,0.624425307,101.517,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ","Heaters, air conditioners",374.2,0.0025,0.9355,4.630481848,99.7049,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Household furniture,122.98,0.0088,1.082224,4.630481848,99.7049,
2024-09-22,COMMUNICATION,Internet access provision services,27.6175,0.0031,0.08561425,0.318865433,100.0,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Irons,23.95,0.0003,0.007185,4.630481848,99.7049,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,"Jams, marmalades and honey",3.78375,0.0015,0.005675625,0.842610915,102.5031,
2024-09-22,MISCELLANEOUS GOODS AND SERVICES,Jewellery,30.125,0.0013,0.0391625,0.624425307,101.517,
2024-09-22,ALCOHOLIC BEVERAGES AND TOBACCO,Lager beer,6.345,0.0026,0.016497,0.477593143,100.8303,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Lamb and goat,12.64666667,0.0039,0.049322,0.842610915,102.5031,
2024-09-22,COMMUNICATION,Letter handling services,1.05,0.0006,0.00063,0.318865433,100.0,
2024-09-22,"FURNISHING, HOUSEHOLD EQUIPMENT AND SUPPLIES ",Lighting equipment,12.49,0.0007,0.008743,4.630481848,99.7049,
2024-09-22,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",Liquid fuels,1.099859684,0.0071,0.007809004,0.265655926,99.8868,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Low fat milk,2.261666667,0.0086,0.019450333,0.842610915,102.5031,
2024-09-22,TRANSPORT,Lubricants,11.225,0.0004,0.00449,723.1836097,100.7567,
2024-09-22,TRANSPORT,Maintenance and repair of personal transport equipment,9.07,0.0184,0.166888,723.1836097,100.7567,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Margarine and other vegetable fats,3.14,0.0012,0.003768,0.842610915,102.5031,
2024-09-22,FOOD AND NON-ALCOHOLIC BEVERAGES,Mineral or spring waters,2.602,0.0029,0.0075458,0.842610915,102.5031,
2024-09-22,RECREATION AND CULTURE,Miscellaneous printed matter,12.45,0.0005,0.006225,1.574856495,96.3333,
